id;codigoHomologado;colValorBase;colValor1;colValor2;colValor3;colValor4;colValor5;colValor6;colValor7;colValor8;colValor9;colValor10;fechaRegistro;estadoReg;codigoCum_id;concepto_id;tiposTarifa_id;usuarioRegistro_id;serviciosAdministrativos_id
17670;xyz-1;2012590000;211321.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18970;6;4;NULL;NULL
17671;xyz-1;2012600000;211323.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18971;6;4;NULL;NULL
17672;xyz-1;2012610000;211324.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18972;6;4;NULL;NULL
17673;xyz-1;2012620000;211325.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18973;6;4;NULL;NULL
17674;xyz-1;2012630000;211326.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18974;6;4;NULL;NULL
17675;xyz-1;2012640000;211327.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18975;6;4;NULL;NULL
17676;xyz-1;2012650000;211328.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18976;6;4;NULL;NULL
17677;xyz-1;2012660000;211329.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18977;6;4;NULL;NULL
17678;xyz-1;2012670000;211330.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18978;6;4;NULL;NULL
17679;xyz-1;2012680000;211331.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18979;6;4;NULL;NULL
17680;xyz-1;2012690000;211332.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18980;6;4;NULL;NULL
17681;xyz-1;2012700000;211333.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18981;6;4;NULL;NULL
17682;xyz-1;2012710000;211334.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18982;6;4;NULL;NULL
17683;xyz-1;2012720000;211335.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18983;6;4;NULL;NULL
17684;xyz-1;2012730000;211336.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18984;6;4;NULL;NULL
17685;xyz-1;2012740000;211337.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18985;6;4;NULL;NULL
17686;xyz-1;2012750000;211338.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;17645;6;4;NULL;NULL
17687;xyz-1;2012760000;211339.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18986;6;4;NULL;NULL
17688;xyz-1;2012770000;211340.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18987;6;4;NULL;NULL
17689;xyz-1;2012780000;211341.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18988;6;4;NULL;NULL
17690;xyz-1;2012790000;211342.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18989;6;4;NULL;NULL
17691;xyz-1;2012800000;211344.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18990;6;4;NULL;NULL
17692;xyz-1;2012810000;211345.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18991;6;4;NULL;NULL
17693;xyz-1;2012820000;211346.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18992;6;4;NULL;NULL
17694;xyz-1;2012830000;211347.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18784;6;4;NULL;NULL
17695;xyz-1;2012840000;211348.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18993;6;4;NULL;NULL
17696;xyz-1;2012850000;211349.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18994;6;4;NULL;NULL
17697;xyz-1;2012860000;211350.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18995;6;4;NULL;NULL
17698;xyz-1;2012870000;211351.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18996;6;4;NULL;NULL
17699;xyz-1;2012880000;211352.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18998;6;4;NULL;NULL
17700;xyz-1;2012890000;211353.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18999;6;4;NULL;NULL
17701;xyz-1;2012900000;211354.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19000;6;4;NULL;NULL
17702;xyz-1;2012910000;211355.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19001;6;4;NULL;NULL
17703;xyz-1;2012920000;211356.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19002;6;4;NULL;NULL
17704;xyz-1;2012930000;211357.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19003;6;4;NULL;NULL
17705;xyz-1;2012940000;211358.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19004;6;4;NULL;NULL
17706;xyz-1;2012950000;211359.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19005;6;4;NULL;NULL
17707;xyz-1;2012960000;211360.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19006;6;4;NULL;NULL
17708;xyz-1;2012970000;211361.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19007;6;4;NULL;NULL
17709;xyz-1;2012980000;211362.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19008;6;4;NULL;NULL
17710;xyz-1;2012990000;211363.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19009;6;4;NULL;NULL
17711;xyz-1;2013000000;211365.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19010;6;4;NULL;NULL
17712;xyz-1;2013010000;211366.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19011;6;4;NULL;NULL
17713;xyz-1;2013020000;211367.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19012;6;4;NULL;NULL
17714;xyz-1;2013030000;211368.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19013;6;4;NULL;NULL
17715;xyz-1;2013040000;211369.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19014;6;4;NULL;NULL
17716;xyz-1;2013050000;211370.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19015;6;4;NULL;NULL
17717;xyz-1;2013060000;211371.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19017;6;4;NULL;NULL
17718;xyz-1;2013070000;211372.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19018;6;4;NULL;NULL
17719;xyz-1;2013080000;211373.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19019;6;4;NULL;NULL
17720;xyz-1;2013090000;211374.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19020;6;4;NULL;NULL
17721;xyz-1;2013100000;211375.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19021;6;4;NULL;NULL
17722;xyz-1;2013110000;211376.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19022;6;4;NULL;NULL
17723;xyz-1;2013120000;211377.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19023;6;4;NULL;NULL
17724;xyz-1;2013130000;211378.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19024;6;4;NULL;NULL
17725;xyz-1;2013140000;211379.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19025;6;4;NULL;NULL
17726;xyz-1;2013150000;211380.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19026;6;4;NULL;NULL
17727;xyz-1;2013160000;211381.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19027;6;4;NULL;NULL
17728;xyz-1;2013170000;211382.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18924;6;4;NULL;NULL
17729;xyz-1;2013180000;211383.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19028;6;4;NULL;NULL
17730;xyz-1;2013190000;211384.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19029;6;4;NULL;NULL
17731;xyz-1;2013200000;211386.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19030;6;4;NULL;NULL
17732;xyz-1;2013210000;211387.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18964;6;4;NULL;NULL
17733;xyz-1;2013220000;211388.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;18997;6;4;NULL;NULL
17734;xyz-1;2013230000;211389.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19032;6;4;NULL;NULL
17735;xyz-1;2013240000;211390.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19033;6;4;NULL;NULL
17736;xyz-1;2013250000;211391.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19034;6;4;NULL;NULL
17737;xyz-1;2013260000;211392.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19035;6;4;NULL;NULL
17738;xyz-1;2013270000;211393.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19036;6;4;NULL;NULL
17739;xyz-1;2013280000;211394.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19038;6;4;NULL;NULL
17740;xyz-1;2013290000;211395.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19039;6;4;NULL;NULL
17741;xyz-1;2013300000;211396.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19040;6;4;NULL;NULL
17742;xyz-1;2013310000;211397.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19041;6;4;NULL;NULL
17743;xyz-1;2013320000;211398.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19042;6;4;NULL;NULL
17744;xyz-1;2013330000;211399.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19043;6;4;NULL;NULL
17745;xyz-1;2013340000;211400.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19044;6;4;NULL;NULL
17746;xyz-1;2013350000;211401.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19045;6;4;NULL;NULL
17747;xyz-1;2013360000;211402.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19046;6;4;NULL;NULL
17748;xyz-1;2013370000;211403.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19047;6;4;NULL;NULL
17749;xyz-1;2013380000;211404.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19048;6;4;NULL;NULL
17750;xyz-1;2013390000;211405.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19049;6;4;NULL;NULL
17751;xyz-1;2013400000;211407.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19050;6;4;NULL;NULL
17752;xyz-1;2013410000;211408.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19051;6;4;NULL;NULL
17753;xyz-1;2013420000;211409.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19052;6;4;NULL;NULL
17754;xyz-1;2013430000;211410.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19053;6;4;NULL;NULL
17755;xyz-1;2013440000;211411.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19054;6;4;NULL;NULL
17756;xyz-1;2013450000;211412.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19055;6;4;NULL;NULL
17757;xyz-1;2013460000;211413.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19056;6;4;NULL;NULL
17758;xyz-1;2013470000;211414.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19057;6;4;NULL;NULL
17759;xyz-1;2013480000;211415.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19058;6;4;NULL;NULL
17760;xyz-1;2013490000;211416.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19059;6;4;NULL;NULL
17761;xyz-1;2013500000;211417.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19060;6;4;NULL;NULL
17762;xyz-1;2013510000;211418.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19061;6;4;NULL;NULL
17763;xyz-1;2013520000;211419.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19062;6;4;NULL;NULL
17764;xyz-1;2013530000;211420.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;17648;6;4;NULL;NULL
17765;xyz-1;2013540000;211421.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;17650;6;4;NULL;NULL
17766;xyz-1;2013550000;211422.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19063;6;4;NULL;NULL
17767;xyz-1;2013560000;211423.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19064;6;4;NULL;NULL
17768;xyz-1;2013570000;211424.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19065;6;4;NULL;NULL
17769;xyz-1;2013580000;211425.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19066;6;4;NULL;NULL
17770;xyz-1;2013590000;211426.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19067;6;4;NULL;NULL
17771;xyz-1;2013600000;211428.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19068;6;4;NULL;NULL
17772;xyz-1;2013610000;211429.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19069;6;4;NULL;NULL
17773;xyz-1;2013620000;211430.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19070;6;4;NULL;NULL
17774;xyz-1;2013630000;211431.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19071;6;4;NULL;NULL
17775;xyz-1;2013640000;211432.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19072;6;4;NULL;NULL
17776;xyz-1;2013650000;211433.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19073;6;4;NULL;NULL
17777;xyz-1;2013660000;211434.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19074;6;4;NULL;NULL
17778;xyz-1;2013670000;211435.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19075;6;4;NULL;NULL
17779;xyz-1;2013680000;211436.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19076;6;4;NULL;NULL
17780;xyz-1;2013690000;211437.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19077;6;4;NULL;NULL
17781;xyz-1;2013700000;211438.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19078;6;4;NULL;NULL
17782;xyz-1;2013710000;211439.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19079;6;4;NULL;NULL
17783;xyz-1;2013720000;211440.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19080;6;4;NULL;NULL
17784;xyz-1;2013730000;211441.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19081;6;4;NULL;NULL
17785;xyz-1;2013740000;211442.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19082;6;4;NULL;NULL
17786;xyz-1;2013750000;211443.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19083;6;4;NULL;NULL
17787;xyz-1;2013760000;211444.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19084;6;4;NULL;NULL
17788;xyz-1;2013770000;211445.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19085;6;4;NULL;NULL
17789;xyz-1;2013780000;211446.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19086;6;4;NULL;NULL
17790;xyz-1;2013790000;211447.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19087;6;4;NULL;NULL
17791;xyz-1;2013800000;211449.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19088;6;4;NULL;NULL
17792;xyz-1;2013810000;211450.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19089;6;4;NULL;NULL
17793;xyz-1;2013820000;211451.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19090;6;4;NULL;NULL
17794;xyz-1;2013830000;211452.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19091;6;4;NULL;NULL
17795;xyz-1;2013840000;211453.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19092;6;4;NULL;NULL
17796;xyz-1;2013850000;211454.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19093;6;4;NULL;NULL
17797;xyz-1;2013860000;211455.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19094;6;4;NULL;NULL
17798;xyz-1;2013870000;211456.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19096;6;4;NULL;NULL
17799;xyz-1;2013880000;211457.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19097;6;4;NULL;NULL
17800;xyz-1;2013890000;211458.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19098;6;4;NULL;NULL
17801;xyz-1;2013900000;211459.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19099;6;4;NULL;NULL
17802;xyz-1;2013910000;211460.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19100;6;4;NULL;NULL
17803;xyz-1;2013920000;211461.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19101;6;4;NULL;NULL
17804;xyz-1;2013930000;211462.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19102;6;4;NULL;NULL
17805;xyz-1;2013940000;211463.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19103;6;4;NULL;NULL
17806;xyz-1;2013950000;211464.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19104;6;4;NULL;NULL
17807;xyz-1;2013960000;211465.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19105;6;4;NULL;NULL
17808;xyz-1;2013970000;211466.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19106;6;4;NULL;NULL
17809;xyz-1;2013980000;211467.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19107;6;4;NULL;NULL
17810;xyz-1;2013990000;211468.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19108;6;4;NULL;NULL
17811;xyz-1;2014000000;211470.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19109;6;4;NULL;NULL
17812;xyz-1;2014010000;211471.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19110;6;4;NULL;NULL
17813;xyz-1;2014020000;211472.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19111;6;4;NULL;NULL
17814;xyz-1;2014030000;211473.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19112;6;4;NULL;NULL
17815;xyz-1;2014040000;211474.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19113;6;4;NULL;NULL
17816;xyz-1;2014050000;211475.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19114;6;4;NULL;NULL
17817;xyz-1;2014060000;211476.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19115;6;4;NULL;NULL
17818;xyz-1;2014070000;211477.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19116;6;4;NULL;NULL
17819;xyz-1;2014080000;211478.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19117;6;4;NULL;NULL
17820;xyz-1;2014090000;211479.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19118;6;4;NULL;NULL
17821;xyz-1;2014100000;211480.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19119;6;4;NULL;NULL
17822;xyz-1;2014110000;211481.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19120;6;4;NULL;NULL
17823;xyz-1;2014120000;211482.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19121;6;4;NULL;NULL
17824;xyz-1;2014130000;211483.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19122;6;4;NULL;NULL
17825;xyz-1;2014140000;211484.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19123;6;4;NULL;NULL
17826;xyz-1;2014150000;211485.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19124;6;4;NULL;NULL
17827;xyz-1;2014160000;211486.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19125;6;4;NULL;NULL
17828;xyz-1;2014170000;211487.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19137;6;4;NULL;NULL
17829;xyz-1;2014180000;211488.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19126;6;4;NULL;NULL
17830;xyz-1;2014190000;211489.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19127;6;4;NULL;NULL
17831;xyz-1;2014200000;211491.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19128;6;4;NULL;NULL
17832;xyz-1;2014210000;211492.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19129;6;4;NULL;NULL
17833;xyz-1;2014220000;211493.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19130;6;4;NULL;NULL
17834;xyz-1;2014230000;211494.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;19131;6;4;NULL;NULL
